agate;В простонародье считается, что агат приносит удачу. Поэтому его часто используют в недорогих украшениях.;As pessoas comuns acreditam que a ágata traz boa sorte. É frequentemente usado para fazer jóias baratas.;平民百姓觉得玛瑙能够带来好运。这种宝石常常用来制作廉价首饰。;Das einfache Volk glaubt, dass Achat Glück bringt. Wird oft verwendet, um billigen Schmuck herzustellen.;;;;;Mieszczanie wierzą, że agaty przynoszą szczęście. Często się ich używa w taniej biżuterii.;;//
jade;Лекари Яхонтовых царств приписывают нефриту целебные свойства, поэтому на Востоке он в большом ходу.;Os curandeiros dos reinos de Jacinto consideram o que a jade possui qualidades curativas. É muito procurada no Oriente.;红锆王国的治疗师认为玉器可以疗伤。东方特别青睐这种材质。;Heiler aus den Jacinth Königreichen nehmen an, dass Jade Heileigenschaften besitzt. Man sucht intensiv danach im Osten. ;;;;;Medycy z Królestw Jacinth uznają, że jadeit posiada w sobie lecznicze właściwości. Jest bardzo pożądany na wschodzie.;;//
marble_bear;Довольно тонкая работа - выглядит как настоящий. Скульптор явно знал своё дело. ;O artesanato é bastante complicado, parece uma verdadeira fera. Quem esculpiu claramente sabia o que estava fazendo.;栩栩如生，雕工非常精细，雕刻这头熊的人显然不是普通的工匠。;Das Stück ist ziemlich kunstvoll gerfertigt, und sieht aus wie das echte Tier. Wer auch immer es geschnitzt hat, wusste eindeutig, was er tat.;;;;;Rzemiosło tego cuda bije wręcz w oczy, a sam przedmiot wygląda jak prawdziwa bestia. Ktokolwiek to stworzył wiedział doskonale, co chce zrobić.;;//
bronze_eagle;Когда-то эта статуэтка стояла на столе у какого-нибудь чиновника или купца. Кажется, будто в бронзовой глади всё ещё можно разглядеть кипы бумаг и отблески свечей.;Há muito tempo, essa estatueta costumava ficar sobre a mesa de algum comerciante ou de algum oficial. Você quase pode ver os reflexos de papéis empilhados e as chamas das velas em sua superfície de bronze.;这只鹰很久之前原本立在某位商人或官员的桌上，青铜的表面现在似乎还能看到一摞摞文书和蜡烛摇曳的火焰。;Vor langer Zeit stand diese Figur auf dem Tisch eines Händlers oder Beamten. Man kann fast die Reflexionen von gestapelten Papieren und Kerzenflammen auf ihrer Bronzeoberfläche sehen.;;;;;Wiele lat temu taka figurka mogła stać na stole jakiegoś handlarza albo oficjela. Niemal można dostrzec odbicie płomienia świec i papieru w tej brązowej powierzchni.;;//
;;;;;;;;;;;//
wineskin;Наполнен родниковой водой.;Cheio de água de nascente.;泉水甘甜可口。;Gefüllt mit Quellwasser;;;;;Wypełniony czystą wodą.;;//
coffee;Экспортный вариант популярного эльфийского напитка. То ещё пойло, но бодрит отменно.;Uma versão de exportação de uma bebida élfica popular. O gosto é horrível, mas prepara você.;精灵族的这个饮品备受欢迎，味道虽然恐怖，但是确实可以提神。;Eine Export-Version eines elfischen Drinks. Schmeckt widerlich, aber baut dich auf.;;;;;Eksportowa wersja popularnego elfiego napitku. Smakuje okropnie, ale natychmiast orzeźwia.;;//
wine;Сейчас, когда маннширские виноградники разорены войной, хорошего вина днём с огнём не сыскать. Это - явно из старых запасов.;Agora que as vinhas de Mannshire foram devastadas pela guerra, é difícil encontrar um bom vinho. Este claramente é um estoque antigo.;曼恩郡的葡萄园都被战火毁了，好酒现在很难找了，这一瓶显然是陈年老酒。;Jetzt da die Weingärten von Mannshire vom Krieg verwüstet sind, ist es schwer, guten Wein zu finden. Dieser hier ist ganz klar ein alter Jahrgang.;;;;;Teraz, kiedy winnice Mannshire zostały zniszczone przez wojnę, ciężko jest znaleźć dobre wino. Te na pewno pochodzi ze starych zapasów.;;//
wine1;Пряный ароматный напиток, прославивший винокурни Бринна. Легко пьётся, хорошо утоляет жажду и поднимает настроение.;Uma bebida aromática apimentada que trouxe fama às destilarias de Brynn. Fácil de beber, sacia a sede e eleva o humor.;醇香佳酿，添加了香料，产自布林的蒸馏厂。口感好，解渴又提神。;Ein würziger und aromatischer Drink, der den Destillerien in Brynn viel Ruhm einbrachte.;;;;;Ostry aromatyczny napój, który przyniósł sławę destylarniom w Brynn. Łatwy do picia. Ożywia ciało i umysł.;;//
wine2;Это игристое вино из Яхонтовых царств делается из мерзлого винограда по секретному рецепту. Местные аристократы готовы продать душу за всего один глоток.;Este vinho borbulhante é feito nos Reinos Jacyth a partir de uvas congeladas e por uma receita secreta. Nobres destas regiões estão dispostos a vender as suas almas por um único gole.;这个起泡酒产自红锆王国，采用鲜冻葡萄酿造而成，配方保密。当地贵族如果能够抿上一口，就算出卖自己的灵魂也没关系。;Dieser spritzige Wein wird nach einem geheimen Rezept in den Jacinth Königreichen aus gefrorenen Trauben hergestellt.;;;;;Te wino musujące robi się w Królestwach Jacinth z zamrożonych winogron w sekretny sposób. Bogacze w tych regionach są gotowi sprzedać duszę za łyk.;;//
mead;Северяне могут прожить около двух недель, не съев ни единой крошки, но начинают чахнуть после трех дней без медовухи.;Os nórdicos podem sobreviver por duas semanas sem uma única migalha de pão, mas começam a murchar após três dias sem hidromel.;北方人一口面包不吃，也能撑两个星期。可要是没有蜂蜜酒，他们连三天都熬不过去。;Die Leute aus dem Norden können zwei Wochen ohne Brot auskommen, aber sie gehen ein, sobald sie drei Tage mal keinen Met gehabt haben.;;;;;Mieszkańcy północy potrafią przeżyć dwa tygodnie bez kromki chleba, ale zaczynają chudnąć po trzech dniach bez miodu pitnego.;;//
brandy;Дорогой, но очень полезный.;É caro, mas tem muitos usos.;贵重物品，不过用处也很多。;Teuer, aber vielseitig einsetzbar.;;;;;Jest bardzo drogi, ale użyć można wiele razy.;;//
ale;Полная кружка старого доброго деревенского эля. Лучшее завершение тяжелого рабочего дня.;Uma caneca de cerveja da boa e velha aldeia. O final perfeito para um dia de trabalho duro.;一杯陈年好酒。忙活一天之后，如果能喝上这么一杯，那简直不要太惬意！;Ein Krug mit gutem alten Dorfbier. Das perfekte Ende für einen harten Arbeitstag.;;;;;Dzban dobrego starego wiejskiego ale. Doskonałe na zakończenie ciężkiego dnia.;;//
spirit;Незаменимый компонент для любого алхимика... или пьяницы.;Um ingrediente indispensável para qualquer alquimista ... ou um bêbado.;炼金术师和酒鬼都离不开这个。;Eine unersetzliche Zutat für jeden Alchemisten..... oder für Trunkenbolde.;;;;;Niezastąpiony składnik dla alchemika... albo pijaka.;;//
milk;Целый кувшин свежего и пахучего парного молока.;Uma jarra cheia de leite fresco com um cheiro doce.;满满一壶新鲜甘甜的牛奶。;Ein Glas mit süßlich riechender Frischmilch.;;;;;Dzban pachnący świeżym słodzonym mlekiem.;;//
;;;;;;;;;;;//
apple;По яблоку на ужин - и врач не нужен.;Uma maçã por dia mantém o médico longe.;一天一苹果，医生远离我。;Ein Apfel am Tag hält den Doktor fern.;;;;;Jabłuszko każdego dnia oddala o dzień wizytę u lekarza.;;//
apple_rot;Внутри копошится множество червячков. Мерзость.;Está cheio de vermes. Nojennto.;上面爬满了虫，特别恶心。;Würmer krabbeln darauf herum. Eklig.;;;;;Pełne robactwa. Ble.;;//
pear;Свежая и наливная.;Fresco e graudo.;鲜美多汁。;Frisch und prall.;;;;;Świeże i zdrowe.;;//
pear_rot;Выглядит... не особо аппетитно.;Não parece muito apetitoso..;看着就不想吃了……;Sieht nicht sehr appetitlich aus.;;;;;Nie wygląda apetycznie...;;//
grape;Нежно тает во рту.;Derrete suavemente na boca.;入口即化。;Schmelzen langsam im Mund.;;;;;Delikatnie rozpływa się w ustach.;;//
grape_rot;Гроздь забродивших ягод.;Um monte de frutas fermentadas.;已经发酵了。;Ein Haufen fermentierter Trauben.;;;;;Kiść sfermentowanych paskudztw.;;//
fig;Диковинный плод, которым часто торгуют восточные купцы. Стоит недешево: говорят, он - один из секретов эльфийского долголетия.;Uma fruta exótica, frequentemente comercializada por comerciantes orientais. Não sai barato: as pessoas dizem que é um dos segredos para evitar a longevidade.;异域水果，来自东方的商人经常卖。价格不便宜，据说精灵族寿命长，就和这个有关系。;Eine exotische Frucht, oft gehandelt von östlichen Händlern. Sie ist nicht billig. Es heißt, dass sie einer der Gründe für das lange Leben der Elfen ist.;;;;;Egzotyczny owoc, sprzedawany przez wschodnich handlarzy. Nie jest tani, ale przesądy mówią, że jest powodem elfiej długowieczności.;;//
fig_rot;В сушеном виде инжир не так полезен, но зато несколько сытнее и куда дольше хранится.;Os figos secos não são tão saborosos, mas são um pouco mais nutritivos e podem ser armazenados por muito mais tempo.;无花果晒干里的话，味道会差一些，不过更有营养，而且储存的时间更久。;Getrocknete Feigen sind nicht ganz so köstlich, aber irgendwie sind sie sättigender, und man kann sie länger aufbewahren.;;;;;Suszone figi może nie smakują dobrze, ale jakimś cudem są bardziej odżywcze i nie gniją tak szybko.;;//
citrus;Отвратительно кислый, но очень полезный. Знать морщится, но ест.;Terrivelmente azedo, mas muito saudável. Os nobres se acanham, mas continuam comendo.;酸得要命，但是有益健康。贵族经常酸得浑身哆嗦，但还是会吃这种水果。;Grässlich sauer, aber sehr gesund. Die Adligen krümmen sich, aber essen sie trotzdem.;;;;;Ohydnie kwaśna, ale bardzo zdrowa. Bogacze uzają to za żenujące jedzenie, ale i tak je spożywają.;;//
citrus_rot;Теперь он не только отвратительно кислый, но ещё и отдаёт гнильцой.;Agora não é apenas terrivelmente azedo, mas também tem um sabor podre.;现在不光酸得要命，而且后味特别恶心。;Nicht nur grässlich sauer, sondern auch mit gammeligen Nachgeschmack.;;;;;Teraz to nie tylko kwaśna ohyda, ale również zepsuta maź.;;//
dragonfruit;В первый раз бывает трудно поверить, что этот причудливый фрукт - из нашего мира. На вкус просто изумителен.;Difícil de acreditar que esta fruta estranha venha do nosso mundo. Tem um sabor incrível.;真想不到世界上会出现这种水果，味道和口感特别神奇。;Schwer zu glauben, aber diese seltsame Frucht kommt aus unserer Welt. Sie schmeckt fantastisch.;;;;;Ciężko uwierzyć, że taki owoc potrafi wydać ziemia. Mimo to smakuje pysznie.;;//
dragonfruit_rot;Даже в таком виде этот диковинный плод можно попытаться продать, но на это не стоит слишком надеяться.;Talvez você ainda possa vender essa fruta exótica mesmo em sua condição atual. Mas não conte muito com isso.;可能还卖得出去，不过也不要抱太大希望。;Vielleicht kannst die diese exotische Frucht in diesem Zustand trotzdem verkaufen. Aber verlasse dich nicht darauf.;;;;;Prawdopodobnie możesz sprzedać ten owoc nawet w tak kiepskim stanie, ale nie oczekuj wiele.;;//
;;;;;;;;;;;//
carrot;Отличный гарнир... если очистить от земли.;Um excelente enfeite... quando lava a sujeira.;特别适合当配菜，不过要先把泥洗掉。;Eine exzellente Beilage, sobald du den Dreck abgewaschen hast.;;;;;Doskonały garnek. Jak tylko dasz radę usunąć z niego te błoto...;;//
carrot_rot;Пожалуй, есть её - не самая лучшая идея.;Comer isso não parece uma ser boa ideia.;都已经这样了，还是不吃了吧。;Es ist keine gute Idee das zu essen.;;;;;Jedzenie tego nie jest dobrym pomysłem...;;//
potato;Можно есть сырой. Но зачем?;Pode come-lô cru. Mas porque fazer isso?能生吃，可是为什么要生吃？;Du kannst sie roh essen. Aber warum solltest du?;;;;;Możesz zjeść surowe. Ale czy warto?;;//
potato_fried;Лучший ужин для привала.;N/A;;;;;;;;Mola için en iyi akşam yemeği.;;																										
potato_rot;Такой - только удобрять.;Isso é bom apenas como fertilizante.;只能当肥料了。;Nur gut als Dünger.;;;;;To nadaje się wyłącznie na zioła.;;//
leek;Свежий, зелёный, хрустящий.;Fresco, verde e crocante.;新鲜、翠绿又爽脆。;Frisch, grün und knackig.;;;;;Świeże, zielone i chrupiące.;;//
leek_rot;Слегка... подзавял.;Parece um pouco... murcho.;好像已经……烂了。;Sieht irgendwie... verwelkt aus;;;;;Wygląda jakoś... zwiędle.;;//
onion;Многослоен и не так прост, как кажется.;Tem camadas e é mais do que parece.;一层又一层，没有看起来这么简单。;Hat Schichten und bietet mehr als sie aussieht.;;;;;Ma warstwy. Zupełnie jak zielone stwory.;;//
onion_rot;Почернел и скукожился на солнце.;Ficou castanho sob o sol e começou a brotar pequenos pêlos brancos.;已经晒黑了，生出白芽了。;In der Sonne braun geworden. Kleine weiße Haare sprießen darauf.;;;;;Zbrązowiała na słońcu i zaczynają jej rosnąć białe włoski;;//
white_radish;Этот овощ завезли в Альдор из Яхонтовых царств. Это было не так давно, но он уже успел прижиться.;Este vegetal foi trazido a Aldor dos reinos de Jacinto. Não foi há muito tempo, mas ele já conseguiu criar raízes.;这种蔬菜源自红锆王国，虽然进入奥尔多的时间并不久，但已经适应了这里的水土。;Dieses Gemüse kam aus den Jacinth Königreichen nach Aldor. Es ist noch nicht lange her, aber sie haben hier Wurzeln geschlagen.;;;;;Te warzywo zostało sprowadzone do Aldor z Królestw Jacinth. Od tego czasu nie minęło wiele, a już zaczęło zapuszczać tu korzenie.;;//
white_radish_rot;Уже не такой уж и белый.;Não é mais tão branco.;颜色完全变了。;Nicht mehr so weiß.;;;;;;;//
garlic;Простолюдины искренне верят, что его запах отпугивает нечисть. На самом деле его запах отпугивает всех.;Os plebeus sinceramente acreditam que seu cheiro afugenta os maus espíritos. Na realidade, assusta quase todo mundo.;普通人真的以为这种蔬菜的气味能够驱散邪灵，其实基本上所有人都会吓跑。;Das Volk glaubt wirklich, dass man damit böse Geister vertreiben kann. In Wahrheit vertreibt es fast wirklich alles und jeden.;;;;;Wieśniacy gorliwie wierzą, że zapach tego czegoś odpędza złe duchy. W rzeczywistości odpędza każdego.;;//
garlic_rot;Хотите совет? Не стоит его есть.;Você quer um conselho? Não coma isso.;你想尝一尝？还是算了吧。;Ein Tipp? Iss das nicht.;;;;;Jestem tylko prostym podpisem. Radzę - nie jedz tego.;;//
beet;Очень уж сочная.;Tão maduro.;熟得刚好。;So schön reif.;;;;;Idealnie dojrzałe.;;//
beet_rot;Положите, где взяли.;Coloque-o de volta onde você o encontrou.;别吃了，放回去吧。;Leg es zurück.;;;;;Odłóż to tam skąd wziąłeś.;;//
tomato;Эльфы завезли в Альдор много необычных культур. Помидоры - одна из них. Некоторые безумцы утверждают, будто это ягода.;Os elfos trouxeram muitas colheitas incomuns para Aldor. Tomate é um deles. Alguns loucos afirmam que é uma baga.;精灵族带来了许多不同寻常的作物，番茄便是其中一种。有些疯子说它是一种莓果。;Die Elfen brachten viele ungewöhnliche Pflanzen nach Aldor. Die Tomate ist eine von ihnen. Einige Verrückte meinen, es sei eine Beere.;;;;;Elfy sprowadziły do Aldor wiele ciekawych roślin. Jedną z nich jest pomidor. Niektórzy szaleńcy mówią, że to owoc.;;//
tomato_rot;Частый ужин плохого менестреля.;Jantar frequente de um mau aluno.;经常出现在云游艺人的餐桌上。;Das häufige Dinner schlechter Minnesänger.;;;;;Klasyczne danie w taniej spelunie.;;//
;;;;;;;;;;;//
meat;Средней прожарки. Обед настоящего воина.;Mal passado. Um verdadeiro almoço de um guerreiro.;三分熟，真正的战士就吃这样的东西。;Medium durch. Ein Essen für wahre Krieger.;;;;;Średnio krwisty. Lunch prawdziwego wojownika.;;//
meat_raw;Сочный кусок свежего мяса.;Um pedaço suculento de carne fresca.;一块新鲜多汁的肉。;Ein saftiges Stück Frischfleisch.;;;;;Soczysty kawał świeżego mięsa.;;//
meat_rot;Эта оленина явно видела лучшие годы.;Este veado ja viu claramente dias melhores.;这块鹿肉明显已经不能吃了。;Dieses Fleisch hat wahrlich schon bessere Tage gesehen.;;;;;Ta dziczyzna widziała lepsze dni.;;//
chicken;Запеченные ножки неплохо утоляют голод.;As coxas de frango grelhadas são muito recheadas.;烤鸡腿是个好东西。;Gegrillte Hähnchenkeulen sind sehr sättigend.;;;;;Upieczony kurczak zawsze raduje podniebienie.;;//
chicken_raw;Уже не убежит.;Não vai mais fugir.;现在肯定不会再跑了。;Es wird nicht mehr weglaufen.;;;;;Raczej nie ucieknie.;;//
chicken_rot;Застала еще старого короля.;Testemunhou os dias do velho rei.;它活着的时候，先王还在世。;Es hat die Tage des alten Königs gesehen.;;;;;Było świadkiem żywota starego króla...;;//
sausage;Кусок хорошо просоленного фарша.;Carne picada bem salgada.;盐度适中。;Gut gesalzenes, klein gehacktes Fleisch.;;;;;Pysznie posolone mielone mięso.;;//
ham;Поговаривают, будто в какой-то деревне окорок готовят на пару. Ох уж эти местные обычаи.;Há rumores sobre uma vila onde o presunto é cozido com o vapor. Ah, os costumes locais...;有一个村庄，当地人据说把火腿蒸了吃。哎，地方习俗嘛……;Es gibt Gerüchte über ein Dorf, in dem Schinken mit Dampf gegart wird. Ah, die lokalen Gebräuche.;;;;;Chodzą plotki, że istnieje wioska gdzie szynkę gotuje się za pomocą pary wodnej... Ah, te bajki.;;//
;;;;;;;;;;;//
fish;Просто, вкусно и питательно.;Simples, saboroso e nutritivo.;简单，美味，富含营养。;Einfach, gut schmeckend, und nahrhaft.;;;;;Proste, smaczne i odżywcze.;;//
fish_raw;Еще влажная чешуя блестит и переливается на солнце.;Suas escamas úmidas refletem e brilham ao sol.;鱼鳞闪着粼粼水光。;Seine nassen Schuppen glitzern und schimmern in der Sonne.;;;;;Mokre łuski lśnią i połyskują w promieniach słońca.;;//
fish_rot;От неё явственно несет тухлятиной.;Tem um cheiro distinto de podridão.;腐坏的味道极为明显。;Es hat den bestimmt Gestank des Gammeligen an sich.;;;;;Smród zgniłej ryby skądś pamiętasz.;;//
;;;;;;;;;;;//
agrimony;Репешок издавна ценится за свои целебные свойства. Настойки и порошки из этого растения помогают организму восстановиться.;O agrimônio é valorizado por suas qualidades curativas desde os tempos antigos.;自古以来，龙牙草便被用于疗伤。;Odermennig wird seit alten Zeiten wegen seiner heilenden Eigenschaften geschätzt.;;;;;Agrymonia od pradawnych czasów słynie z właściwości leczniczych.;;//
bogbean;Также известное как вахта, это растение часто встречается поблизости болот. Тонизирует и обезболивает.;Também conhecido como feijão, esta planta pode ser facilmente encontrada em torno de pântanos. É usado para tônicos e analgésicos.;这种植物多见于沼泽周围，主要用于配制奎宁水和止痛药。;Auch als Fieberklee bekannt. Lässt sich an Sümpfen finden, und wird für Tonika und Schmerzmittel verwendet.;;;;;Roślina ta, znana również jako krzywonasienie jest często spotykana na bagnach. Stosuje się ją w maściach i lekach przeciwbólowych.;;//
burdock;Это сорная трава растёт повсеместно у дорог и заборов. Народная молва приписывает её корням немало полезных свойств.;Esta erva cresce ao longo de estradas e cercas. Os rumores dizem que suas raízes possuem uma série de propriedades úteis.;生长于路边或篱笆旁，据说根部具备多种功用。;Dieses Gras wächst entlang von Straßen und Zäunen. Gerüchte besagen, dass die Wurzeln nützliche Eigenschaften aufweisen.;;;;;Ten chwast rośnie na poboczach dróg i na płotach. Mówi się, że jego korzenie mają wiele przydatnych właściwości.;;//
horsetail;Вяжущие свойства полевого хвоща давно известны. Впрочем, злоупотреблять им не стоит - скот, полакомившийся хвощом, часто погибает от отравления.;Cavalinha é conhecida como um poderoso adstringente. No entanto, não deve ser abusado - o gado que pasta cavalinha geralmente acaba morto por envenenamento.;水贼消炎腿肿功效显著，不过不能滥用，经常有黄牛因为吃了水贼而被毒死。;Bekannt als mächtiges Adstringent. Es sollte jedoch nicht missbraucht werden. Weidevieh, das davon grast, wird oft vergiftet aufgefunden.;;;;;Skrzyp jest znany jako środek ściągający. Nie można go nadużywać - bydło, które je zjada najczęściej umiera z powodu zatrucia.;;//
mindwort;Зверобой известен как действенное успокоительное средство, помогающее оправиться от крупных потрясений.;Hipérico é usado como um sedativo potente, útil na recuperação de grandes choques.;金丝桃镇定效果明显，可以促进严重休克的病人恢复。;Minzwurzel wird als starkes Beruhigungsmittel eingesetzt. Es ist hilfreich, um sich von starken Schocks zu erholen.;;;;;Korzeń Umysłu stosowany jest jako silny środek uspokajający, pomocny w wyjściu z dużego szoku.;;//
peppermint;Мята славится целым ворохом полезных свойств. Это отличная добавка к любой настойке.;Hortelã-pimenta é famosa por uma variedade de propriedades benéficas. Um ótimo complemento para qualquer tintura.;辣薄荷具备多种功效，各种酊剂都少不了这个原料。;Pfefferminze ist bekannt für eine Vielzahl positiver Wirkungen. Ein großartige Zutat für jede Tinktur.;;;;;Mięta Pieprzowa słynie z masy korzystnych właściwości. Doskonale nadaje się do nalewek.;;//
poppy;Деревенские лекари часто включают мак в свои травяные настои из-за его дурманящих свойств.;Os curandeiros da aldeia geralmente incluem papoula em suas infusões de ervas por causa das suas qualidades sedativas.;具有镇定的功效，村里的治疗师配药汤的时候经常用到它。;Dorfheiler verwenden Mohn wegen seiner beruhigenden Wirkung oft in Infusionen.;;;;;Uzdrowiciele na wsi często dodają mak do swoich naparów ziołowych ze względu na jego uspokajające działanie.;;
thyme;У тимьяна есть множество применений: из него делают душистые приправы и всевозможные целебные отвары. ;O tomilho tem uma variedade de usos como tempero perfumado, tambem como parte de várias misturas de cura.;百里香用途多样，既可以用作香料，也可以用来配药。;Thymian findet vielfältige Verwendung als feines Gewürz, und als Zusatz in vielen heilenden Zubereitungen.;;;;;Tymianek ma wiele zastosowań - może być aromatyczną przyprawą albo częścią mikstur leczniczych.;;
;;;;;;;;;;;
bread;Добрый ломоть деревенского хлеба. Несколько вязнет в зубах.;Um bom pedaço de pão rústico. Fica preso nos dentes..;很大一块面包，粘牙。;Ein gutes Stück rustikalen Brotes. Klebt an den Zähnen.;;;;;Dobry kawał wiejskiego chleba. Wchodzi między zęby.;;//
bread_rot;Покрыт толстым слоем плесени.;Está coberto com uma camada espessa de mofo.;上面长了厚厚一层的霉。;Überzogen mit einer dicken Schicht Schimmel.;;;;;Trochę pokryty zielonkawym nalotem.;;//
cheese;Прекрасное добавление к любому рациону.;Um complemento perfeito para qualquer dieta.;不论早中晚，吃点这个都不会错。;Perfekt für jede Diät.;;;;;Doskonały dodatek każdej diety.;;//
cheese_rot;Плесень явно не делает этот сыр аристократичнее.;O mofo claramente não faz esse queijo parecer mais nobre.;不论早中晚，都不能再吃了。;Schimmel macht diesen Käse nicht adliger.;;;;;Zielona otulina nie nadaje temu serowi szlachetności.;;//
goatcheese;Пахнет так себе, но на вкус неплох.;Cheira engraçado, mas tem um gosto muito bom.;闻着难闻，吃着好吃。;Riecht seltsam, schmeckt aber gut genug.;;;;;Śmiesznie pachnie, ale nieźle smakuje.;;//
goatcheese_rot;Этот запах уже ничем не перебить.;Nada pode combater esse cheiro.;这个味道……天下第一。;Nichts kann gegen diesen Geruch anstinken.;;;;;Nic tego zapachu nie przebije.;;//
dumpling;Лепёшка из пшеничной муки - обычный обед городской бедноты.;Um pão achatado feito de farinha de trigo, é um almoço comum para os pobres da cidade.;麦面小饼，城里穷苦人家餐桌上的常客。;Ein häufiges Essen der armen Stadtbevölkerung.;;;;;Zupa chlebowa jest typowym daniem biednych wieśniaków.;;//
dumpling_rot;Такой уж точно не наешься.;Isso certamente não vai saciar sua fome.;这个肯定不能吃了。;Das wird deinen Magen garantiert nicht sättigen.;;;;;Raczej głodu nie zaspokoi.;;//
pretzel;В меру солёный кренделёк. Довольно сытный.;Um pretzel salgado com bom gosto. Muito nutritivo.;咸味可口，很有营养。;Eine leckere Salzbrezel. Sehr nahrhaft.;;;;;Pyszniutki solony precel. Całkiem odżywczy.;;//
pretzel_rot;Зачерствел и покрылся плесенью.;Velho e coberto de mofo.;不新鲜了，而且发霉了。;Muffig und mit Schimmel überzogen.;;;;;Nieświeże i pokryte pleśnią.;;//
pancakes;Горстка очень аппетитных медовых оладий. Кажется, ещё тёплые.;Uma pilha de panquecas de mel apetitosas. Parece que eles ainda estão quentes.;一沓蜂蜜博饼，好像还热乎，看着经让人流口水。;Ein Stapel Pfannkuchen mit Honig. Scheinbar noch warm.;;;;;Cały zestaw apetycznych naleśników. Wyglądają jakby były jeszcze ciepłe.;;//
pancakes_rot;Изрядно попахивают.;Eles não cheiram bem.;闻着就没胃口了。;Die riechen wirklich nicht gut.;;;;;Nie pachną zachęcająco.;;//
lentil_soup;Пища из чечевицы способствует поддержанию душевного здоровья. Эта похлёбка - не исключение.;Os alimentos de lentilha ajudam a mantê-lo unido. Esta sopa não é excepção.;喝了小扁豆汤，人就会精神很多。;Linsengerichte helfen dir, dich zu zusammenzureißen. Diese Suppe ist keine Ausnahme.;;;;;Dania z soczewicy pozwalają zebrać się do kupy. Ta zupa nie jest wyjątkiem.;;//
lentil_soup_rot;Такой чечевичной похлёбкой настроение только испортишь.;Esta sopa de lentilha vai estragar o seu dia.;喝了这个小扁豆汤，你今天一天都别想干别的了。;Diese Linsensuppe wird dir nur den Tag ruinieren.;;;;;Ta zupa zrobi ci to samo - zupę - z tylnej dziury.;;//
peasant_soup;Варится из всего, что попадётся под руку. Помогает немного набить брюхо.;Cozido com o que tinha na mão. Ajuda a encher um pouco a barriga.;有啥炖啥，填饱肚子就行。;Zusammengekochtes. Füllt dir ein wenig den Magen.;;;;;Ugotowane ze wszystkiego, co pod ręką. Pomoże napełnić żołądek, trochę.;;//
peasant_soup_rot;Вылейте уже её наконец.;Despeje-o fora.;赶紧倒了吧。;Schütte das bloß weg.;;;;;Wylej to...;;//
;;;;;;;;;;;//
mapscroll;Карта южной Бриннской марки и местных достопримечательностей. Которых, к слову, не то чтобы много.;Um mapa da marcha do sul de Brynn e seus marcos. Embora não haja muitos deles.;画了奥斯布鲁克村和周边地区，没有多少值得留意的地点。;Eine Karte der südlichen Marsch von Brynn und seiner Sehenswürdigkeiten. Obwohl es nicht viele davon gibt.;;;;;Mapa południowej marchii Brynn i miejsc charakterystycznych. Niestety tutaj nie ma ich wiele.;;//
scroll_identification;Результат давнишнего противостояния Гильдии магов и Гильдии зачарователей.;Resultado de um conflito de longa data entre a Guilda dos Magos e a Guilda dos Encantadores.;法师公会与附魔公会冲突由来已久，这就是双方矛盾的一个产物。;Das Resultat eines lang andauernden Konflikts zwischen der Magiergilde und der Verzauberergilde.;;;;;Skutek ciągłych starć pomiędzy Gildią Magów oraz Gildią Zaklinaczy.;;//
scroll_enchant;Еще один мощный удар Гильдии магов по Гильдии зачарователей.;Outro golpe poderoso dado pela Guilda dos magos à Guilda dos Encantadores.;这是法师公会给予附魔公会的又一大打击。;Noch ein erfolgreicher Schlag der Magiergilde gegen die Verzauberergilde.;;;;;Kolejny mocny cios zadany przez Gildię Magów w stronę Gildii Zaklinaczy.;;//
scroll_disenchant;Клин клином вышибают: магически очищает предметы от малейших следов магии.;Combata fogo com fogo: ele magicamente elimina todos os vestígios de magia de itens encantados.;以火攻火：可以消除物品的所有魔法属性。;Bekämpfe Feuer mit Feuer: sie befreit magische Gegenstände von allen magischen Spuren.;;;;;Walcz ogniem przeciwko ogniu. Magicznie oczyszcza przedmioty ze wszelkich śladów magii.;;//
;;;;;;;;;;;//
stoneshard;До сих пор источает жар.;Ainda irradia calor.;仍在施放热量。;Strahlt noch immer Hitze aus.;;;;;Wciąż emanuje gorącem.;;//
;Интересно, чей это дневник?;De quem poderia ser o diário?;这会是谁的日记呢？;Wessen Tagebuch könnte es sein?;;;;;Czyim dziennikiem mógł być?;;//
bounty_figurine;Местная реликвия - фигурка какой-то святой благодетельницы.;Esta relíquia local é uma figura de algum santo benfeitor.;这是某位圣母的雕像。;Dieses örtliche Relikt ist eine Figur irgendeiner heiligen Wohltäterin.;;;;;Ten lokalny relikt jest figurką jakiejś świętej dobrodziejki.;;//
bounty_grimoir;Из него явственно исходит нечто зловещее.;Algo ameaçador emana dele.;这本书散发着某种不详的东西。;Es strahlt irgend etwas Ominöses aus.;;;;;Coś złowieszczego emanuje z tego przedmiotu.;;//
heraldic_note;Лично заверенная благодарность от какого-то магистратского вельможи.;Uma carta de gratidão assinada pessoalmente por algum funcionário do magistrado.;某位官员亲笔签名的感谢信。;Ein persönlich signierter Brief der Dankbarkeit von jemanden aus dem Magistrat.;;;;;Osobiście podpisany list gratulacyjny od jakiegoś oficjela Magistraru.;;//
